time	I(L1)	I(a)
2.500000001392652e-003	-5.140324e+000	7.499949e-003
2.500000001393450e-003	-5.140324e+000	7.499949e-003
2.500000001393748e-003	-5.140324e+000	7.499949e-003
2.500000001393846e-003	-5.140324e+000	7.499949e-003
2.500000001393943e-003	-5.140324e+000	7.499949e-003
2.500000001394546e-003	-5.140324e+000	7.499949e-003
2.500000001394644e-003	-5.140324e+000	7.499949e-003
2.500000001394845e-003	-5.140324e+000	7.499949e-003
2.500000001395247e-003	-5.140324e+000	7.499949e-003
2.500000001396045e-003	-5.140324e+000	7.499949e-003
2.500000001407265e-003	-5.140324e+000	7.499949e-003
2.500000001468154e-003	-5.140324e+000	7.499949e-003
2.500000001487382e-003	-5.140324e+000	7.499949e-003
2.500000001519433e-003	-5.140324e+000	7.499949e-003
2.500000001532249e-003	-5.140324e+000	7.499949e-003
2.500000001535455e-003	-5.140324e+000	7.499949e-003
2.500000001547473e-003	-5.140324e+000	7.499949e-003
2.500000001552281e-003	-5.140324e+000	7.499949e-003
2.500000001558693e-003	-5.140324e+000	7.499949e-003
2.500000001560296e-003	-5.140324e+000	7.499949e-003
2.500000001564300e-003	-5.140324e+000	7.499949e-003
2.500000001564501e-003	-5.140324e+000	7.499949e-003
2.500000001564657e-003	-5.140324e+000	7.499949e-003
2.500000001564814e-003	-5.140324e+000	7.499949e-003
2.500000001564970e-003	-5.140324e+000	7.499949e-003
2.500000001565127e-003	-5.140324e+000	7.499949e-003
2.500000001565284e-003	-5.140324e+000	7.499949e-003
2.500000001565441e-003	-5.140324e+000	7.499949e-003
2.500000001565597e-003	-5.140324e+000	7.499949e-003
2.500000001565694e-003	-5.140324e+000	7.499949e-003
2.500000001565993e-003	-5.140324e+000	7.499949e-003
2.500000001566395e-003	-5.140324e+000	7.499949e-003
2.500000001567193e-003	-5.140324e+000	7.499949e-003
2.500000001569198e-003	-5.140324e+000	7.499949e-003
2.500000001569996e-003	-5.140324e+000	7.499949e-003
2.500000001570198e-003	-5.140324e+000	7.499949e-003
2.500000001571398e-003	-5.140324e+000	7.499949e-003
2.500000001573001e-003	-5.140324e+000	7.499949e-003
2.500000001573403e-003	-5.140324e+000	7.499949e-003
2.500000001574201e-003	-5.140324e+000	7.499949e-003
2.500000001577005e-003	-5.140324e+000	7.499949e-003
2.500000001580009e-003	-5.140324e+000	7.499949e-003
2.500000001581210e-003	-5.140324e+000	7.499949e-003
2.500000001581813e-003	-5.140324e+000	7.499949e-003
2.500000001582611e-003	-5.140324e+000	7.499949e-003
2.500000001584214e-003	-5.140324e+000	7.499949e-003
2.500000001587420e-003	-5.140324e+000	7.499949e-003
2.500000001606648e-003	-5.140324e+000	7.499949e-003
2.500000001638698e-003	-5.140324e+000	7.499949e-003
2.500000001688374e-003	-5.140324e+000	7.499949e-003
2.500000001694785e-003	-5.140324e+000	7.499949e-003
2.500000001707602e-003	-5.140324e+000	7.499949e-003
2.500000001733241e-003	-5.140324e+000	7.499949e-003
2.500000001887076e-003	-5.140324e+000	7.499949e-003
2.500000001976810e-003	-5.140324e+000	7.499949e-003
2.500000002008861e-003	-5.140324e+000	7.499949e-003
2.500000002021677e-003	-5.140324e+000	7.499949e-003
2.500000002036103e-003	-5.140324e+000	7.499949e-003
2.500000002055330e-003	-5.140324e+000	7.499949e-003
2.500000002069756e-003	-5.140324e+000	7.499949e-003
2.500000002076168e-003	-5.140324e+000	7.499949e-003
2.500000002078173e-003	-5.140324e+000	7.499949e-003
2.500000002078971e-003	-5.140324e+000	7.499949e-003
2.500000002080977e-003	-5.140324e+000	7.499949e-003
2.500000002081775e-003	-5.140324e+000	7.499949e-003
