time	V(U1M)	V(U1U2)	V(u1)
1.936897616889640e-002	4.999111e+002	7.499165e+002	7.499111e+002
1.937892441997208e-002	4.999104e+002	7.499149e+002	7.499104e+002
1.938892441997209e-002	3.602802e+002	5.404690e+002	5.404653e+002
1.939682892511690e-002	1.265028e+002	1.898026e+002	1.897993e+002
1.940493749546463e-002	-8.957195e-002	-8.635745e-002	-8.955695e-002
1.950000000000011e-002	-8.144242e-002	-7.852020e-002	-8.142798e-002
1.960122722073043e-002	-7.359909e-002	-7.095781e-002	-7.358409e-002
1.961122722073044e-002	1.492805e+002	2.239598e+002	2.239572e+002
1.961796603007204e-002	3.718027e+002	5.577428e+002	5.577406e+002
1.962505032850984e-002	4.999264e+002	7.499281e+002	7.499264e+002
1.963456462315094e-002	4.999255e+002	7.499264e+002	7.499255e+002
1.964456462315094e-002	4.999246e+002	7.499247e+002	7.499246e+002
1.965456462315095e-002	4.999237e+002	7.499229e+002	7.499237e+002
1.967456462315095e-002	4.999219e+002	7.499195e+002	7.499219e+002
1.967912572484828e-002	4.999215e+002	7.499187e+002	7.499215e+002
1.968289461787171e-002	4.327852e+002	5.485102e+002	7.499212e+002
1.968614299702288e-002	3.131623e+002	1.896418e+002	7.499211e+002
1.968946935122871e-002	2.499210e+002	-8.172607e-002	7.499210e+002
1.970131511090503e-002	2.499210e+002	-8.081055e-002	7.499210e+002
1.971131511090504e-002	2.499209e+002	-8.001709e-002	7.499209e+002
1.972131511090504e-002	2.499208e+002	-7.922363e-002	7.499208e+002
1.973131511090504e-002	2.499208e+002	-7.836914e-002	7.499208e+002
1.974131511090504e-002	2.499208e+002	-7.763672e-002	7.499208e+002
1.976131511090505e-002	2.499207e+002	-7.604980e-002	7.499207e+002
1.979131511090506e-002	2.499206e+002	-7.385254e-002	7.499206e+002
1.981131511090507e-002	2.499205e+002	-7.236154e-002	7.499205e+002
1.983131511090507e-002	2.499205e+002	-7.090541e-002	7.499205e+002
1.985131511090508e-002	2.499204e+002	-6.948417e-002	7.499204e+002
1.987131511090508e-002	2.499203e+002	-6.809780e-002	7.499203e+002
1.989131511090509e-002	2.499202e+002	-6.674630e-002	7.499202e+002
1.991131511090510e-002	2.499202e+002	-6.542969e-002	7.499202e+002
1.993131511090510e-002	2.499201e+002	-6.414795e-002	7.499201e+002
1.994131511090511e-002	1.874202e+002	-6.353760e-002	7.499202e+002
1.995131511090511e-002	6.242053e+001	-6.292725e-002	7.499205e+002
1.996131511090511e-002	-7.879639e-002	-6.231689e-002	7.499212e+002
2.000000000000012e-002	-7.580566e-002	-5.993652e-002	7.499242e+002
2.003500000000012e-002	-7.318115e-002	-5.786133e-002	7.499268e+002
2.004500000000013e-002	6.242743e+001	-5.731201e-002	7.499274e+002
2.005500000000013e-002	1.874277e+002	-5.670166e-002	7.499277e+002
2.006500000000013e-002	2.499277e+002	-5.615234e-002	7.499277e+002
2.010357142857157e-002	2.499273e+002	-5.404227e-002	7.499273e+002
2.014214285714301e-002	2.499269e+002	-5.200195e-002	7.499269e+002
2.018071428571445e-002	2.499265e+002	-5.003139e-002	7.499265e+002
2.021928571428589e-002	2.499261e+002	-4.813058e-002	7.499261e+002
2.025785714285733e-002	2.499258e+002	-4.629953e-002	7.499258e+002
2.029642857142877e-002	2.499254e+002	-4.453823e-002	7.499254e+002
2.033500000000021e-002	2.499251e+002	-4.284668e-002	7.499251e+002
2.034500000000022e-002	1.874252e+002	-4.241943e-002	5.624252e+002
2.035500000000022e-002	6.242550e+001	-4.199219e-002	1.874255e+002
2.036500000000022e-002	-7.386943e-002	-4.158756e-002	-7.385443e-002
2.049999999999982e-002	-6.452630e-002	-3.633150e-002	-6.451841e-002
2.050000000000230e-002	-6.447410e-002	-3.633150e-002	-6.451841e-002
2.050000000000291e-002	-6.450737e-002	-3.633150e-002	-6.451841e-002
2.050000000000451e-002	-6.449844e-002	-3.633150e-002	-6.451841e-002
2.050000000000611e-002	-6.449385e-002	-3.633150e-002	-6.451841e-002
2.050000000000771e-002	-6.449357e-002	-3.633150e-002	-6.451841e-002
2.050000000000931e-002	-6.449763e-002	-3.633150e-002	-6.451841e-002
2.050000000001092e-002	-6.450602e-002	-3.633150e-002	-6.451841e-002
2.050000000001252e-002	-6.451871e-002	-3.633150e-002	-6.451841e-002
2.050000000001412e-002	-6.453576e-002	-3.633150e-002	-6.451841e-002
2.050000000003335e-002	-6.461804e-002	-3.633150e-002	-6.451841e-002
2.050000000005899e-002	-6.465259e-002	-3.633150e-002	-6.451841e-002
2.050000000012628e-002	-6.467934e-002	-3.633150e-002	-6.451841e-002
2.050000000014871e-002	-6.476217e-002	-3.633150e-002	-6.451841e-002
2.050000000017115e-002	-6.475747e-002	-3.633150e-002	-6.451841e-002
2.050000000019358e-002	-6.480228e-002	-3.633150e-002	-6.451841e-002
2.050000000021281e-002	-6.486285e-002	-3.633150e-002	-6.451841e-002
2.050000000039227e-002	-6.485157e-002	-3.633150e-002	-6.451841e-002
2.050000000100755e-002	-6.468669e-002	-3.633150e-002	-6.451841e-002
2.050000000182794e-002	-6.459921e-002	-3.633150e-002	-6.451841e-002
2.050000000346870e-002	-6.455500e-002	-3.633150e-002	-6.451841e-002
2.050000001331331e-002	-6.453717e-002	-3.633150e-002	-6.451841e-002
2.062376374885139e-002	-5.701765e-002	-3.210022e-002	-5.700265e-002
2.063376374885139e-002	-6.255635e+001	-1.875315e+002	-5.633128e-002
2.064376374885139e-002	-1.875554e+002	-5.625299e+002	-5.535566e-002
2.065376374885140e-002	-1.250543e+002	-5.625278e+002	1.874457e+002
2.066376374885140e-002	1.249462e+002	-1.875262e+002	5.624462e+002
2.067376374885140e-002	2.499462e+002	-2.563477e-002	7.499462e+002
2.071090660599427e-002	2.499451e+002	-2.470803e-002	7.499451e+002
2.074804946313714e-002	2.499441e+002	-2.381118e-002	7.499441e+002
2.078519232028001e-002	2.499431e+002	-2.294424e-002	7.499431e+002
2.082233517742288e-002	2.499421e+002	-2.210718e-002	7.499421e+002
2.085947803456574e-002	2.499412e+002	-2.130002e-002	7.499412e+002
2.089662089170861e-002	2.499403e+002	-2.052276e-002	7.499403e+002
2.093376374885148e-002	2.499394e+002	-1.977539e-002	7.499394e+002
2.094376374885149e-002	1.874393e+002	-1.959229e-002	7.499393e+002
2.095376374885149e-002	6.243945e+001	-1.940918e-002	7.499395e+002
2.096376374885149e-002	-6.005859e-002	-1.922607e-002	7.499399e+002
2.100000000000012e-002	-5.792236e-002	-1.855469e-002	7.499421e+002
2.103500000000012e-002	-5.590820e-002	-1.788330e-002	7.499441e+002
2.104500000000013e-002	6.244452e+001	-1.770020e-002	7.499445e+002
2.105500000000013e-002	1.874447e+002	-1.745605e-002	7.499447e+002
2.106500000000013e-002	2.499445e+002	-1.733398e-002	7.499445e+002
2.109785714285729e-002	2.499436e+002	-1.679837e-002	7.499436e+002
2.113071428571444e-002	2.499427e+002	-1.627272e-002	7.499427e+002
2.116357142857159e-002	2.499419e+002	-1.575704e-002	7.499419e+002
2.119642857142874e-002	2.499411e+002	-1.525132e-002	7.499411e+002
2.122928571428590e-002	2.499403e+002	-1.475556e-002	7.499403e+002
2.126214285714305e-002	2.499395e+002	-1.426977e-002	7.499395e+002
2.129500000000020e-002	2.499388e+002	-1.379395e-002	7.499388e+002
2.130500000000021e-002	1.249388e+002	-1.875133e+002	5.624388e+002
2.131500000000021e-002	-1.250606e+002	-5.625119e+002	1.874394e+002
2.132500000000021e-002	-2.500594e+002	-7.500096e+002	-5.935588e-002
2.137500000000023e-002	-2.500524e+002	-7.499970e+002	-5.239425e-002
2.138500000000023e-002	-1.875511e+002	-5.624948e+002	-5.114688e-002
2.139500000000023e-002	-6.255023e+001	-1.874937e+002	-5.022288e-002
2.140500000000024e-002	-4.963402e-002	6.592009e-003	-4.961902e-002
2.141857142857173e-002	-4.896681e-002	6.503151e-003	-4.894997e-002
2.143214285714322e-002	-4.830710e-002	6.415438e-003	-4.828954e-002
2.144571428571471e-002	-4.765490e-002	6.328871e-003	-4.763774e-002
2.145928571428620e-002	-4.701021e-002	6.243450e-003	-4.699457e-002
2.147285714285769e-002	-4.637302e-002	6.159175e-003	-4.636002e-002
2.148642857142918e-002	-4.574333e-002	6.076046e-003	-4.573410e-002
2.150000000000067e-002	-4.512115e-002	5.994063e-003	-4.511681e-002
2.150000000000527e-002	-4.516432e-002	5.994063e-003	-4.511681e-002
2.150000000000987e-002	-4.519729e-002	5.994063e-003	-4.511681e-002
2.150000000001447e-002	-4.522013e-002	5.994063e-003	-4.511681e-002
2.150000000001907e-002	-4.523281e-002	5.994063e-003	-4.511681e-002
2.150000000002367e-002	-4.523531e-002	5.994063e-003	-4.511681e-002
2.150000000002827e-002	-4.522767e-002	5.994063e-003	-4.511681e-002
2.150000000003287e-002	-4.520985e-002	5.994063e-003	-4.511681e-002
2.150000000004397e-002	-4.519759e-002	5.994063e-003	-4.511681e-002
2.150000000005507e-002	-4.518389e-002	5.994063e-003	-4.511681e-002
2.150000000006618e-002	-4.516874e-002	5.994063e-003	-4.511681e-002
2.150000000007728e-002	-4.515214e-002	5.994063e-003	-4.511681e-002
2.150000000008838e-002	-4.513410e-002	5.994063e-003	-4.511681e-002
2.150000000009948e-002	-4.511462e-002	5.994063e-003	-4.511681e-002
2.150000000011058e-002	-4.509370e-002	5.994063e-003	-4.511681e-002
2.150000000012042e-002	-4.511070e-002	5.994063e-003	-4.511681e-002
2.150000000013025e-002	-4.512348e-002	5.994063e-003	-4.511681e-002
2.150000000014008e-002	-4.513203e-002	5.994063e-003	-4.511681e-002
2.150000000014992e-002	-4.513634e-002	5.994063e-003	-4.511681e-002
2.150000000015975e-002	-4.513641e-002	5.994063e-003	-4.511681e-002
2.150000000016959e-002	-4.513225e-002	5.994063e-003	-4.511681e-002
2.150000000017942e-002	-4.512386e-002	5.994063e-003	-4.511681e-002
2.150000000027268e-002	-4.507661e-002	5.994063e-003	-4.511681e-002
2.150000000029710e-002	-4.510465e-002	5.994063e-003	-4.511681e-002
2.150000000032042e-002	-4.515900e-002	5.994063e-003	-4.511681e-002
2.150000000032430e-002	-4.519999e-002	5.994063e-003	-4.511681e-002
2.150000000032448e-002	-4.519250e-002	5.994063e-003	-4.511681e-002
2.150000000032467e-002	-4.518658e-002	5.994063e-003	-4.511681e-002
2.150000000032485e-002	-4.518245e-002	5.994063e-003	-4.511681e-002
2.150000000032503e-002	-4.518000e-002	5.994063e-003	-4.511681e-002
2.150000000032521e-002	-4.517922e-002	5.994063e-003	-4.511681e-002
2.150000000032539e-002	-4.518014e-002	5.994063e-003	-4.511681e-002
2.150000000032557e-002	-4.518272e-002	5.994063e-003	-4.511681e-002
2.150000000032597e-002	-4.521593e-002	5.994063e-003	-4.511681e-002
2.150000000032837e-002	-4.526315e-002	5.994063e-003	-4.511681e-002
2.150000000033158e-002	-4.527842e-002	5.994063e-003	-4.511681e-002
2.150000000038926e-002	-4.522730e-002	5.994063e-003	-4.511681e-002
2.150000000044695e-002	-4.518600e-002	5.994063e-003	-4.511681e-002
2.150000000050463e-002	-4.515453e-002	5.994063e-003	-4.511681e-002
2.150000000056231e-002	-4.513288e-002	5.994063e-003	-4.511681e-002
2.150000000062000e-002	-4.512106e-002	5.994063e-003	-4.511681e-002
2.150000000067768e-002	-4.511907e-002	5.994063e-003	-4.511681e-002
2.150000000073536e-002	-4.512689e-002	5.994063e-003	-4.511681e-002
2.150000000124810e-002	-4.510157e-002	5.994063e-003	-4.511681e-002
2.150000000271308e-002	-4.511201e-002	5.994063e-003	-4.511681e-002
2.150000000417805e-002	-4.511981e-002	5.994063e-003	-4.511681e-002
2.150000000564302e-002	-4.512499e-002	5.994063e-003	-4.511681e-002
2.150000000710798e-002	-4.512754e-002	5.994063e-003	-4.511681e-002
2.150000000857295e-002	-4.512746e-002	5.994063e-003	-4.511681e-002
2.150000001003792e-002	-4.512475e-002	5.994063e-003	-4.511681e-002
2.150000001150289e-002	-4.511941e-002	5.994063e-003	-4.511681e-002
2.150000003447363e-002	-4.513134e-002	5.994059e-003	-4.511681e-002
2.158376375688557e-002	-4.150410e-002	5.512252e-003	-4.148910e-002
2.159376375688557e-002	-6.254098e+001	-1.874942e+002	-4.097220e-002
2.160376375688557e-002	-1.875401e+002	-5.624930e+002	-4.014950e-002
2.161376375688558e-002	-2.500390e+002	-7.499909e+002	-3.902406e-002
2.162519232831415e-002	-2.500376e+002	-7.499882e+002	-3.763361e-002
2.163662089974273e-002	-2.500363e+002	-7.499854e+002	-3.625855e-002
2.164804947117130e-002	-2.500349e+002	-7.499828e+002	-3.489885e-002
2.165947804259987e-002	-2.500336e+002	-7.499801e+002	-3.355453e-002
2.167090661402845e-002	-2.500322e+002	-7.499775e+002	-3.222558e-002
2.168233518545703e-002	-2.500309e+002	-7.499749e+002	-3.091200e-002
2.169376375688560e-002	-2.500296e+002	-7.499724e+002	-2.961379e-002
2.170376375688560e-002	-1.250287e+002	-5.624705e+002	1.874713e+002
2.171376375688561e-002	1.249716e+002	-1.874696e+002	5.624716e+002
2.172376375688561e-002	2.499712e+002	3.039551e-002	7.499712e+002
2.175233518545705e-002	2.499697e+002	2.955098e-002	7.499697e+002
2.178090661402848e-002	2.499682e+002	2.872638e-002	7.499682e+002
2.180947804259992e-002	2.499667e+002	2.792172e-002	7.499667e+002
2.183804947117136e-002	2.499653e+002	2.713698e-002	7.499653e+002
2.186662089974280e-002	2.499639e+002	2.637217e-002	7.499639e+002
2.189519232831423e-002	2.499626e+002	2.562729e-002	7.499626e+002
2.192376375688567e-002	2.499613e+002	2.490234e-002	7.499613e+002
2.193376375688567e-002	1.874610e+002	2.465820e-002	7.499610e+002
2.194376375688568e-002	6.246094e+001	2.441406e-002	7.499609e+002
2.195376375688568e-002	-3.875732e-002	2.416992e-002	7.499612e+002
2.200000000000012e-002	-3.698730e-002	2.313232e-002	7.499630e+002
2.205500000000014e-002	-3.503418e-002	2.185059e-002	7.499650e+002
2.206500000000014e-002	6.246521e+001	2.160645e-002	7.499652e+002
2.207500000000014e-002	1.874651e+002	2.142334e-002	7.499651e+002
2.208500000000015e-002	2.499648e+002	2.124023e-002	7.499648e+002
2.210785714285730e-002	2.499637e+002	2.072704e-002	7.499637e+002
2.213071428571444e-002	2.499626e+002	2.023378e-002	7.499626e+002
2.215357142857160e-002	2.499616e+002	1.976044e-002	7.499616e+002
2.217642857142875e-002	2.499606e+002	1.930704e-002	7.499606e+002
2.219928571428590e-002	2.499596e+002	1.887357e-002	7.499596e+002
2.222214285714304e-002	2.499586e+002	1.846002e-002	7.499586e+002
2.224500000000020e-002	2.499576e+002	1.806641e-002	7.499576e+002
2.225500000000020e-002	1.249575e+002	-1.874818e+002	5.624575e+002
2.226500000000020e-002	-1.250421e+002	-5.624807e+002	1.874579e+002
2.227500000000020e-002	-2.500410e+002	-7.499787e+002	-4.103866e-002
2.229357142857164e-002	-2.500388e+002	-7.499745e+002	-3.875131e-002
2.231214285714307e-002	-2.500365e+002	-7.499704e+002	-3.650422e-002
2.233071428571451e-002	-2.500343e+002	-7.499663e+002	-3.429737e-002
2.234928571428594e-002	-2.500321e+002	-7.499623e+002	-3.213078e-002
2.236785714285738e-002	-2.500300e+002	-7.499584e+002	-3.000444e-002
2.238642857142881e-002	-2.500279e+002	-7.499546e+002	-2.791835e-002
2.240500000000024e-002	-2.500259e+002	-7.499509e+002	-2.587251e-002
2.241500000000025e-002	-1.875249e+002	-5.624491e+002	-2.488922e-002
2.242500000000025e-002	-6.252424e+001	-1.874484e+002	-2.422665e-002
2.243500000000025e-002	-2.389664e-002	5.135576e-002	-2.388164e-002
2.244428571428606e-002	-2.367827e-002	5.088099e-002	-2.366072e-002
2.245357142857186e-002	-2.346031e-002	5.041042e-002	-2.344175e-002
2.246285714285766e-002	-2.324275e-002	4.994404e-002	-2.322474e-002
2.247214285714346e-002	-2.302561e-002	4.948186e-002	-2.300968e-002
2.248142857142927e-002	-2.280887e-002	4.902388e-002	-2.279657e-002
2.249071428571507e-002	-2.259254e-002	4.857009e-002	-2.258542e-002
2.250000000000087e-002	-2.237662e-002	4.812050e-002	-2.237622e-002
2.250000000000157e-002	-2.235155e-002	4.812050e-002	-2.237622e-002
2.250000000000397e-002	-2.235812e-002	4.812050e-002	-2.237622e-002
2.250000000000717e-002	-2.233153e-002	4.812050e-002	-2.237622e-002
2.250000000001359e-002	-2.231624e-002	4.812050e-002	-2.237622e-002
2.250000000005204e-002	-2.235550e-002	4.812050e-002	-2.237622e-002
2.250000000007539e-002	-2.237125e-002	4.812050e-002	-2.237622e-002
2.250000000009874e-002	-2.238196e-002	4.812050e-002	-2.237622e-002
2.250000000012209e-002	-2.238764e-002	4.812050e-002	-2.237622e-002
2.250000000014544e-002	-2.238827e-002	4.812050e-002	-2.237622e-002
2.250000000016879e-002	-2.238386e-002	4.812050e-002	-2.237622e-002
2.250000000019214e-002	-2.237440e-002	4.812050e-002	-2.237622e-002
2.250000000021549e-002	-2.235991e-002	4.812050e-002	-2.237622e-002
2.250000000033086e-002	-2.237739e-002	4.812050e-002	-2.237622e-002
2.250000000044623e-002	-2.239100e-002	4.812050e-002	-2.237622e-002
2.250000000056159e-002	-2.240076e-002	4.812050e-002	-2.237622e-002
2.250000000067696e-002	-2.240665e-002	4.812050e-002	-2.237622e-002
2.250000000079232e-002	-2.240867e-002	4.812050e-002	-2.237622e-002
2.250000000090769e-002	-2.240684e-002	4.812050e-002	-2.237622e-002
2.250000000102306e-002	-2.240114e-002	4.812050e-002	-2.237622e-002
2.250000000676574e-002	-2.238423e-002	4.812050e-002	-2.237622e-002
2.250000012583852e-002	-2.238892e-002	4.812050e-002	-2.237622e-002
2.250000024491131e-002	-2.239237e-002	4.812049e-002	-2.237621e-002
2.250000036398409e-002	-2.239460e-002	4.812049e-002	-2.237621e-002
2.250000048305688e-002	-2.239559e-002	4.812048e-002	-2.237621e-002
2.250000060212966e-002	-2.239536e-002	4.812047e-002	-2.237621e-002
2.250000072120244e-002	-2.239389e-002	4.812047e-002	-2.237620e-002
2.250000084027522e-002	-2.239119e-002	4.812046e-002	-2.237620e-002
2.256376374886684e-002	-2.100766e-002	4.514713e-002	-2.099266e-002
2.257376374886683e-002	-6.252069e+001	-1.874550e+002	-2.067984e-002
2.258376374886683e-002	-1.875201e+002	-5.624542e+002	-2.005919e-002
2.259376374886683e-002	-2.500191e+002	-7.499524e+002	-1.913378e-002
2.261662089172396e-002	-2.500168e+002	-7.499478e+002	-1.682062e-002
2.263947803458109e-002	-2.500146e+002	-7.499434e+002	-1.455685e-002
2.266233517743823e-002	-2.500123e+002	-7.499390e+002	-1.234249e-002
2.268519232029536e-002	-2.500102e+002	-7.499347e+002	-1.017753e-002
2.270804946315250e-002	-2.500081e+002	-7.499306e+002	-8.061967e-003
2.273090660600963e-002	-2.500060e+002	-7.499265e+002	-5.995809e-003
2.275376374886676e-002	-2.500040e+002	-7.499225e+002	-3.979053e-003
2.275965219195725e-002	-1.089981e+002	-5.384135e+002	2.115046e+002
2.276420384528039e-002	1.209948e+002	-1.934240e+002	5.564939e+002
2.276905656728496e-002	2.499962e+002	7.830811e-002	7.499962e+002
2.278721425831116e-002	2.499947e+002	7.687565e-002	7.499947e+002
2.280537194933737e-002	2.499933e+002	7.547308e-002	7.499933e+002
2.282352964036358e-002	2.499919e+002	7.410042e-002	7.499919e+002
2.284168733138979e-002	2.499905e+002	7.275764e-002	7.499905e+002
2.285984502241599e-002	2.499892e+002	7.144476e-002	7.499892e+002
2.287800271344220e-002	2.499879e+002	7.016178e-002	7.499879e+002
2.289616040446841e-002	2.499866e+002	6.890869e-002	7.499866e+002
2.290616040446841e-002	1.874861e+002	6.829834e-002	7.499861e+002
2.291616040446840e-002	6.248578e+001	6.756592e-002	7.499858e+002
2.292616040446840e-002	-1.416016e-002	6.695557e-002	7.499858e+002
2.300000000000013e-002	-1.318359e-002	6.213379e-002	7.499868e+002
2.307438901540632e-002	-1.220703e-002	5.773926e-002	7.499878e+002
2.308438901540632e-002	6.248779e+001	5.712891e-002	7.499878e+002
2.309438901540632e-002	1.874875e+002	5.657959e-002	7.499875e+002
2.310438901540631e-002	2.499869e+002	5.596924e-002	7.499869e+002
2.311724615826345e-002	2.499860e+002	5.523557e-002	7.499860e+002
2.313010330112059e-002	2.499851e+002	5.451685e-002	7.499851e+002
2.314296044397772e-002	2.499842e+002	5.381308e-002	7.499842e+002
2.315581758683486e-002	2.499833e+002	5.312425e-002	7.499833e+002
2.316867472969200e-002	2.499825e+002	5.245037e-002	7.499825e+002
2.318153187254914e-002	2.499817e+002	5.179144e-002	7.499817e+002
2.319438901540628e-002	2.499808e+002	5.114746e-002	7.499808e+002
2.320438901540627e-002	1.249804e+002	-1.874490e+002	5.624804e+002
2.321438901540627e-002	-1.250194e+002	-5.624483e+002	1.874806e+002
2.322438901540627e-002	-2.500185e+002	-7.499466e+002	-1.854146e-002
2.325153187254911e-002	-2.500158e+002	-7.499413e+002	-1.581744e-002
2.327867472969196e-002	-2.500132e+002	-7.499362e+002	-1.316180e-002
2.330581758683481e-002	-2.500106e+002	-7.499312e+002	-1.057453e-002
2.333296044397765e-002	-2.500081e+002	-7.499264e+002	-8.055632e-003
2.336010330112050e-002	-2.500056e+002	-7.499217e+002	-5.605106e-003
2.338724615826334e-002	-2.500032e+002	-7.499171e+002	-3.222952e-003
2.341438901540619e-002	-2.500009e+002	-7.499126e+002	-9.091698e-004
2.342438901540619e-002	-2.500001e+002	-7.499110e+002	-7.078341e-005
2.343438901540618e-002	-2.499992e+002	-7.499094e+002	7.603940e-004
2.343886516608599e-002	-1.829975e+002	-5.489046e+002	1.086624e-003
2.344273986962649e-002	-6.197392e+001	-1.858341e+002	1.246887e-003
2.344655003969862e-002	1.267145e-003	9.109670e-002	1.282145e-003
2.350000000000013e-002	1.201149e-003	8.635212e-002	1.216149e-003
2.355237532431895e-002	1.139824e-003	8.194337e-002	1.154824e-003
2.355650850343671e-002	-6.906454e+001	-2.071154e+002	1.188584e-003
2.355985584287162e-002	-1.886995e+002	-5.660205e+002	1.319591e-003
2.356307698217586e-002	-2.499985e+002	-7.499177e+002	1.549279e-003
2.359633607083054e-002	-2.499958e+002	-7.499122e+002	4.217481e-003
2.362959515948521e-002	-2.499932e+002	-7.499069e+002	6.805174e-003
2.366285424813989e-002	-2.499907e+002	-7.499018e+002	9.312358e-003
2.369611333679456e-002	-2.499883e+002	-7.498968e+002	1.173903e-002
2.372937242544924e-002	-2.499859e+002	-7.498920e+002	1.408520e-002
2.376263151410391e-002	-2.499836e+002	-7.498874e+002	1.635086e-002
2.379589060275859e-002	-2.499815e+002	-7.498829e+002	1.853601e-002
2.380589060275858e-002	-1.249810e+002	-5.623819e+002	1.875190e+002
2.381589060275858e-002	1.250188e+002	-1.873818e+002	5.625188e+002
2.382589060275858e-002	2.500179e+002	1.173096e-001	7.500179e+002
2.386589060275856e-002	2.500140e+002	1.127319e-001	7.500140e+002
2.387589060275856e-002	1.875131e+002	1.116333e-001	7.500131e+002
2.388589060275855e-002	6.251257e+001	1.104736e-001	7.500126e+002
2.389589060275855e-002	1.232910e-002	1.093750e-001	7.500123e+002
2.400000000000013e-002	1.110840e-002	9.857178e-002	7.500111e+002
2.411443478869418e-002	9.887695e-003	8.789063e-002	7.500099e+002
2.412443478869417e-002	6.250970e+001	8.703613e-002	7.500097e+002
2.413443478869417e-002	1.875092e+002	8.612061e-002	7.500092e+002
2.414443478869417e-002	2.500084e+002	8.526611e-002	7.500084e+002
2.415443478869416e-002	2.500074e+002	8.441162e-002	7.500074e+002
2.416443478869416e-002	1.076040e+002	-2.135203e+002	5.364026e+002
2.417199062878207e-002	-1.230031e+002	-5.594305e+002	1.904921e+002
2.417979096934243e-002	-2.499929e+002	-7.499147e+002	7.135374e-003
2.421609046846990e-002	-2.499902e+002	-7.499089e+002	9.843528e-003
2.425238996759738e-002	-2.499875e+002	-7.499032e+002	1.246315e-002
2.428868946672486e-002	-2.499850e+002	-7.498978e+002	1.499423e-002
2.432498896585233e-002	-2.499826e+002	-7.498925e+002	1.743678e-002
2.436128846497981e-002	-2.499802e+002	-7.498874e+002	1.979080e-002
2.439758796410729e-002	-2.499779e+002	-7.498825e+002	2.205628e-002
2.443388746323476e-002	-2.499758e+002	-7.498778e+002	2.423323e-002
2.444388746323476e-002	-1.874753e+002	-5.623768e+002	2.471763e-002
2.445388746323476e-002	-6.247513e+001	-1.873768e+002	2.488626e-002
2.446388746323475e-002	2.472726e-002	1.222271e-001	2.474226e-002
2.450000000000013e-002	2.384906e-002	1.178861e-001	2.386406e-002
2.453500000000012e-002	2.302882e-002	1.138317e-001	2.304382e-002
2.454500000000012e-002	-6.247709e+001	-1.873870e+002	2.291818e-002
2.455500000000011e-002	-1.874769e+002	-5.623869e+002	2.310472e-002
2.456500000000011e-002	-2.499764e+002	-7.498858e+002	2.360036e-002
2.460214285714295e-002	-2.499742e+002	-7.498809e+002	2.577143e-002
2.463928571428579e-002	-2.499721e+002	-7.498761e+002	2.786998e-002
2.467642857142864e-002	-2.499701e+002	-7.498715e+002	2.989601e-002
2.471357142857148e-002	-2.499682e+002	-7.498671e+002	3.184952e-002
2.475071428571432e-002	-2.499663e+002	-7.498628e+002	3.373051e-002
2.478785714285716e-002	-2.499645e+002	-7.498587e+002	3.553898e-002
2.482500000000001e-002	-2.499627e+002	-7.498547e+002	3.727493e-002
2.483500000000000e-002	-3.124622e+002	-7.498536e+002	3.783677e-002
2.484500000000000e-002	-4.374613e+002	-7.498527e+002	3.870396e-002
2.485500000000000e-002	-3.749603e+002	-5.623519e+002	1.875397e+002
2.486499999999999e-002	-1.249599e+002	-1.873522e+002	5.625401e+002
2.487499999999999e-002	3.985596e-002	1.466064e-001	7.500399e+002
2.500000000000013e-002	3.521729e-002	1.294556e-001	7.500352e+002
2.511500000000009e-002	3.137207e-002	1.153564e-001	7.500314e+002
2.512500000000009e-002	-1.249688e+002	-1.873855e+002	5.625313e+002
2.513500000000008e-002	-3.749682e+002	-5.623854e+002	1.875318e+002
2.514500000000008e-002	-4.999671e+002	-7.498844e+002	3.293871e-002
2.516500000000007e-002	-4.999644e+002	-7.498816e+002	3.558657e-002
2.517500000000007e-002	-4.374632e+002	-7.498803e+002	3.678710e-002
2.518500000000006e-002	-3.124623e+002	-7.498791e+002	3.766475e-002
2.519500000000006e-002	-2.499618e+002	-7.498778e+002	3.822271e-002
2.522928571428576e-002	-2.499603e+002	-7.498735e+002	3.973868e-002
2.526357142857146e-002	-2.499588e+002	-7.498693e+002	4.120755e-002
2.529785714285716e-002	-2.499574e+002	-7.498653e+002	4.262930e-002
2.533214285714286e-002	-2.499560e+002	-7.498614e+002	4.400393e-002
2.536642857142856e-002	-2.499547e+002	-7.498577e+002	4.533145e-002
2.540071428571426e-002	-2.499534e+002	-7.498540e+002	4.661186e-002
2.543499999999997e-002	-2.499522e+002	-7.498505e+002	4.784516e-002
2.544499999999996e-002	-1.874519e+002	-5.623499e+002	4.809445e-002
2.545499999999996e-002	-6.245198e+001	-1.873501e+002	4.803032e-002
2.546499999999995e-002	4.764089e-002	1.486962e-001	4.765589e-002
2.550000000000013e-002	4.600007e-002	1.435749e-001	4.601507e-002
2.554500000000012e-002	4.397574e-002	1.372566e-001	4.399074e-002
2.555500000000011e-002	-6.245635e+001	-1.873638e+002	4.365653e-002
2.556500000000011e-002	-1.874564e+002	-5.623639e+002	4.363659e-002
2.557500000000011e-002	-2.499561e+002	-7.498631e+002	4.392779e-002
2.560357142857152e-002	-2.499550e+002	-7.498599e+002	4.503522e-002
2.563214285714294e-002	-2.499539e+002	-7.498568e+002	4.611350e-002
2.566071428571436e-002	-2.499528e+002	-7.498538e+002	4.716265e-002
